employee_id,employee_code,first_name,last_name,email,phone,department,job_title,grade,approval_limit,hire_date,active,location,certification,nationality,years_experience,cost_center,created_date
EMP-000533,PRJ00533,Joe,Harrison,prj00533@company.com,543-316-5266x93008,PROJECTS,Project Manager,L4,1000000.0,2019-04-06,True,Head Office,PMP,Jordanian,29,CC-PRJ-378,2019-04-06
EMP-000534,PRJ00534,Jennifer,Griffin,prj00534@company.com,4693694215,PROJECTS,Planner,L2,50000.0,2017-03-11,True,Head Office,,Pakistani,7,CC-PRJ-388,2017-03-11
EMP-000535,ENG00535,صباح,Shah,eng00535@company.com,+44808 1570713,ENGINEERING,Lead Engineer,L3,200000.0,2010-03-09,True,Head Office,,British,27,CC-ENG-419,2010-03-09
EMP-000536,HSE00536,Russell,آل علي,hse00536@company.com,0121 4960762,HSE,Safety Inspector,L2,50000.0,2018-05-01,True,Regional Office,OSHA 30,Saudi,18,CC-HSE-894,2018-05-01
EMP-000537,ENG00537,Jacob,Roberts,eng00537@company.com,+441632 960 362,ENGINEERING,Senior Engineer,L2,50000.0,2014-01-27,True,Regional Office,,Saudi,8,CC-ENG-886,2014-01-27
EMP-000538,PRJ00538,Carole,فصيل,prj00538@company.com,0118 496 0973,PROJECTS,Planner,L2,50000.0,2019-12-08,True,Field Camp,PMP,Sudanese,14,CC-PRJ-584,2019-12-08
EMP-000539,ENG00539,Hazel,Holmes,eng00539@company.com,+44(0)114 496 0072,ENGINEERING,Engineering Manager,L6,,2017-03-31,True,Warehouse,,Sudanese,34,CC-ENG-225,2017-03-31
EMP-000540,ENG00540,Leanne,الحكير,eng00540@company.com,(269)241-1800x5375,ENGINEERING,Lead Engineer,L3,200000.0,2014-06-16,True,Head Office,,Indian,16,CC-ENG-748,2014-06-16
EMP-000541,ENG00541,Beverly,Thompson,eng00541@company.com,(0141)4960528,ENGINEERING,Engineer,L1,10000.0,2016-03-11,True,Site Office A,PE,Bangladeshi,31,CC-ENG-804,2016-03-11
EMP-000542,PRJ00542,Carolyn,الراشد,prj00542@company.com,01314960721,PROJECTS,Planner,L2,50000.0,2012-01-04,True,Site Office A,,British,4,CC-PRJ-161,2012-01-04
EMP-000543,ENG00543,Roger,Pratt,eng00543@company.com,615-702-7456x449,ENGINEERING,Engineer,L1,10000.0,2022-01-11,True,Head Office,CEng,Jordanian,13,CC-ENG-121,2022-01-11
EMP-000544,PRJ00544,Jacob,Hall,prj00544@company.com,(0306) 999 0287,PROJECTS,Planner,L2,50000.0,2013-01-08,True,Head Office,,Sudanese,19,CC-PRJ-655,2013-01-08
EMP-000545,PRJ00545,سراج,Bailey,prj00545@company.com,942.376.1707x5877,PROJECTS,Project Coordinator,L1,10000.0,2014-03-09,True,Site Office A,PRINCE2,Indian,34,CC-PRJ-258,2014-03-09
EMP-000546,ENG00546,Kayla,آل خضير,eng00546@company.com,822-384-9939x0892,ENGINEERING,Design Engineer,L4,1000000.0,2022-02-23,True,Head Office,,American,12,CC-ENG-119,2022-02-23
EMP-000547,PRJ00547,Marie,Hood,prj00547@company.com,+44113 496 0416,PROJECTS,Planner,L2,50000.0,2023-11-29,True,Warehouse,,Sudanese,25,CC-PRJ-294,2023-11-29
EMP-000548,FIN00548,Shirley,Lewis,fin00548@company.com,2179774905,FINANCE,Financial Analyst,L2,50000.0,2022-05-15,True,Head Office,,British,8,CC-FIN-198,2022-05-15
EMP-000549,FIN00549,Melissa,Price,fin00549@company.com,+1-845-301-8961x6423,FINANCE,Accountant,L1,10000.0,2012-11-29,True,Head Office,CMA,Indian,3,CC-FIN-684,2012-11-29
EMP-000550,PRJ00550,Ann,أبا الخيل,prj00550@company.com,0121 496 0214,PROJECTS,Planner,L2,50000.0,2020-12-27,True,Warehouse,PMI-ACP,Egyptian,5,CC-PRJ-113,2020-12-27
EMP-000551,CTR00551,Laura,آل عايض,ctr00551@company.com,+1-825-315-8377x674,CONTRACTS,Contract Admin,L1,10000.0,2021-01-08,False,Regional Office,,Jordanian,4,CC-CTR-469,2021-01-08
EMP-000552,PRJ00552,فاخر,Davies,prj00552@company.com,(028)9018610,PROJECTS,PMO Lead,L5,10000000.0,2019-05-01,True,Regional Office,PMI-ACP,Sudanese,3,CC-PRJ-851,2019-05-01
EMP-000553,PRO00553,مدحت,Pearce,pro00553@company.com,+1-627-588-1476x17422,PROCUREMENT,Senior Buyer,L2,50000.0,2014-11-04,False,Head Office,,Sudanese,25,CC-PRO-294,2014-11-04
EMP-000554,PRO00554,Fiona,Mack,pro00554@company.com,608-718-6617,PROCUREMENT,Procurement Specialist,L3,200000.0,2022-10-14,True,Head Office,,American,7,CC-PRO-884,2022-10-14
EMP-000555,PRJ00555,مظهر,آل محمد بن علي بن جماز,prj00555@company.com,772-926-0164,PROJECTS,Planner,L2,50000.0,2020-04-15,True,Site Office A,PRINCE2,Sudanese,26,CC-PRJ-616,2020-04-15
EMP-000556,ENG00556,Julie,آل محمد بن علي بن جماز,eng00556@company.com,+44909 8790232,ENGINEERING,Engineer,L1,10000.0,2023-06-16,True,Site Office A,,British,24,CC-ENG-522,2023-06-16
EMP-000557,HSE00557,لقاء,حجار,hse00557@company.com,968-900-6102,HSE,Safety Inspector,L2,50000.0,2017-04-03,True,Site Office B,ISO 45001 Lead Auditor,Filipino,24,CC-HSE-563,2017-04-03
EMP-000558,ENG00558,Jason,آل سلطان,eng00558@company.com,249.595.6412x2031,ENGINEERING,Senior Engineer,L2,50000.0,2010-10-11,False,Site Office B,,Filipino,1,CC-ENG-407,2010-10-11
EMP-000559,CTR00559,Gabriel,Rodgers,ctr00559@company.com,868.231.4727,CONTRACTS,Contract Admin,L1,10000.0,2017-01-23,True,Regional Office,,Filipino,33,CC-CTR-669,2017-01-23
EMP-000560,PRJ00560,ظاهر,Phillips,prj00560@company.com,(0161) 4960707,PROJECTS,Scheduler,L3,200000.0,2012-02-12,True,Site Office A,PMI-ACP,Bangladeshi,16,CC-PRJ-338,2012-02-12
EMP-000561,ENG00561,مايا,Robinson,eng00561@company.com,0114 4960501,ENGINEERING,Senior Engineer,L2,50000.0,2022-10-18,True,Field Camp,,British,31,CC-ENG-277,2022-10-18
EMP-000562,FIN00562,Alan,Matthews,fin00562@company.com,+441632960998,FINANCE,Finance Manager,L5,10000000.0,2022-12-04,True,Head Office,,Saudi,25,CC-FIN-180,2022-12-04
EMP-000563,HSE00563,Eileen,Gregory,hse00563@company.com,001-797-330-8069,HSE,HSE Director,L5,10000000.0,2017-07-02,True,Regional Office,NEBOSH,Egyptian,1,CC-HSE-749,2017-07-02
EMP-000564,HSE00564,ميار,العجلان,hse00564@company.com,595.776.0243x7573,HSE,Safety Inspector,L2,50000.0,2016-11-01,True,Site Office A,IOSH,Sudanese,15,CC-HSE-256,2016-11-01
EMP-000565,PRO00565,مُصلح,Leon,pro00565@company.com,566-457-2934x1722,PROCUREMENT,Procurement Specialist,L3,200000.0,2018-10-24,False,Regional Office,,Indian,15,CC-PRO-542,2018-10-24
EMP-000566,ENG00566,Yvette,Wallace,eng00566@company.com,(0121)4960338,ENGINEERING,Senior Engineer,L2,50000.0,2012-12-18,True,Site Office A,,Sudanese,26,CC-ENG-368,2012-12-18
EMP-000567,PRO00567,Lindsay,Crawford,pro00567@company.com,(029)2018228,PROCUREMENT,Senior Buyer,L2,50000.0,2012-12-04,True,Site Office A,CPSM,Bangladeshi,13,CC-PRO-674,2012-12-04
EMP-000568,PRJ00568,نجم الدّين,كانو,prj00568@company.com,618.437.4550,PROJECTS,Scheduler,L3,200000.0,2015-07-11,True,Head Office,PMP,Indian,27,CC-PRJ-533,2015-07-11
EMP-000569,ENG00569,رمضان,Bartlett,eng00569@company.com,001-307-471-1991x808,ENGINEERING,Engineer,L1,10000.0,2017-09-23,True,Head Office,,British,29,CC-ENG-738,2017-09-23
EMP-000570,PRO00570,Mary,Cook,pro00570@company.com,001-847-287-1255x2137,PROCUREMENT,Buyer,L1,10000.0,2015-03-28,True,Site Office A,,Indian,8,CC-PRO-857,2015-03-28
EMP-000571,PRO00571,Laurie,Bell,pro00571@company.com,(814)556-5328,PROCUREMENT,Procurement Lead,L5,10000000.0,2013-04-24,True,Regional Office,CIPS,Filipino,29,CC-PRO-582,2013-04-24
EMP-000572,PRO00572,Jacob,Robbins,pro00572@company.com,09098790850,PROCUREMENT,Buyer,L1,10000.0,2022-01-25,True,Site Office B,,Sudanese,31,CC-PRO-737,2022-01-25
EMP-000573,PRJ00573,خاطر,كانو,prj00573@company.com,215-456-2606,PROJECTS,Project Coordinator,L1,10000.0,2010-05-31,True,Field Camp,,Filipino,11,CC-PRJ-161,2010-05-31
EMP-000574,ENG00574,بلماء,فصيل,eng00574@company.com,966-584-5504x8926,ENGINEERING,Design Engineer,L4,1000000.0,2023-11-11,True,Site Office A,,Indian,25,CC-ENG-776,2023-11-11
EMP-000575,ENG00575,Graham,Medina,eng00575@company.com,+44(0)29 2018563,ENGINEERING,Design Engineer,L4,1000000.0,2018-01-29,True,Head Office,,American,15,CC-ENG-489,2018-01-29
EMP-000576,FIN00576,Allan,Hunt,fin00576@company.com,(01632)960288,FINANCE,AP Specialist,L3,200000.0,2017-01-28,True,Site Office B,CMA,Sudanese,30,CC-FIN-674,2017-01-28
EMP-000577,CTR00577,Pamela,بن لادن,ctr00577@company.com,0191 4960520,CONTRACTS,Contract Admin,L1,10000.0,2015-07-20,False,Site Office A,,Jordanian,26,CC-CTR-862,2015-07-20
EMP-000578,PRO00578,Jessica,Smith,pro00578@company.com,0118 4960468,PROCUREMENT,Senior Buyer,L2,50000.0,2017-11-22,True,Site Office A,,Sudanese,18,CC-PRO-931,2017-11-22
EMP-000579,PRO00579,Glen,بقشان,pro00579@company.com,(510)717-4907x539,PROCUREMENT,Buyer,L1,10000.0,2018-09-07,True,Regional Office,CPM,Egyptian,10,CC-PRO-449,2018-09-07
EMP-000580,LEG00580,Dwayne,Finch,leg00580@company.com,(768)931-5893,LEGAL,Legal Counsel,L3,200000.0,2011-12-21,True,Site Office B,,Bangladeshi,15,CC-LEG-527,2011-12-21
EMP-000581,PRO00581,Fiona,Woods,pro00581@company.com,806-827-3715,PROCUREMENT,Buyer,L1,10000.0,2017-01-03,False,Site Office A,,Egyptian,9,CC-PRO-694,2017-01-03
EMP-000582,FIN00582,William,Ellis,fin00582@company.com,+44292018762,FINANCE,Cost Controller,L4,1000000.0,2013-02-05,True,Warehouse,,Pakistani,28,CC-FIN-888,2013-02-05
EMP-000583,PRO00583,Mike,Thomas,pro00583@company.com,001-888-313-7702x851,PROCUREMENT,Procurement Lead,L5,10000000.0,2013-07-18,True,Site Office B,,Indian,12,CC-PRO-425,2013-07-18
EMP-000584,HSE00584,Sharon,Gregory,hse00584@company.com,454-854-4702,HSE,HSE Officer,L1,10000.0,2010-08-30,True,Regional Office,CSP,Filipino,29,CC-HSE-863,2010-08-30
EMP-000585,CTR00585,معزّ,Porter,ctr00585@company.com,(970)618-5106,CONTRACTS,Contracts Manager,L5,10000000.0,2016-02-21,True,Head Office,,Pakistani,12,CC-CTR-126,2016-02-21
EMP-000586,HSE00586,ترانيم,Carter,hse00586@company.com,+44(0)808 157 0922,HSE,Environmental Specialist,L3,200000.0,2015-12-27,True,Site Office B,OSHA 30,Saudi,23,CC-HSE-181,2015-12-27
EMP-000587,PRJ00587,عبد العزيز,آل حسين,prj00587@company.com,225.919.9663x658,PROJECTS,Planner,L2,50000.0,2021-04-08,True,Site Office A,,Pakistani,25,CC-PRJ-603,2021-04-08
EMP-000588,FIN00588,Stephanie,Martinez,fin00588@company.com,001-209-548-1813x989,FINANCE,Accountant,L1,10000.0,2015-01-28,True,Regional Office,ACCA,American,15,CC-FIN-860,2015-01-28
EMP-000589,PRJ00589,حقّي,Taylor,prj00589@company.com,(704)833-9718,PROJECTS,Project Coordinator,L1,10000.0,2014-08-03,True,Field Camp,,Bangladeshi,32,CC-PRJ-804,2014-08-03
EMP-000590,ENG00590,Jonathan,Moore,eng00590@company.com,662-460-8564x11182,ENGINEERING,Senior Engineer,L2,50000.0,2015-07-15,True,Regional Office,,American,21,CC-ENG-503,2015-07-15
EMP-000591,PRJ00591,Jeremy,Reeves,prj00591@company.com,(029)2018209,PROJECTS,Scheduler,L3,200000.0,2023-04-27,True,Site Office B,,Saudi,34,CC-PRJ-211,2023-04-27
EMP-000592,FIN00592,Brandon,Patel,fin00592@company.com,(0141) 496 0152,FINANCE,Cost Controller,L4,1000000.0,2010-12-14,True,Head Office,,Saudi,25,CC-FIN-628,2010-12-14
EMP-000593,HSE00593,Benjamin,Hall,hse00593@company.com,8333993788,HSE,Chief Safety Officer,L6,,2014-04-05,True,Site Office A,IOSH,Jordanian,11,CC-HSE-532,2014-04-05
EMP-000594,ENG00594,طريف,Adams,eng00594@company.com,(0114) 4960706,ENGINEERING,Project Engineer,L5,10000000.0,2021-08-06,False,Site Office A,,Indian,33,CC-ENG-215,2021-08-06
EMP-000595,PRO00595,محمّد,الشايع,pro00595@company.com,+1-413-582-4967x18325,PROCUREMENT,Procurement Specialist,L3,200000.0,2022-04-04,True,Site Office A,,Pakistani,30,CC-PRO-704,2022-04-04
EMP-000596,LEG00596,Julia,Richards,leg00596@company.com,6798420074,LEGAL,Legal Manager,L5,10000000.0,2020-03-13,True,Site Office A,,Pakistani,8,CC-LEG-193,2020-03-13
EMP-000597,PRO00597,ناصيف,Young,pro00597@company.com,802-589-1416x1284,PROCUREMENT,Senior Buyer,L2,50000.0,2018-02-21,True,Warehouse,,Sudanese,11,CC-PRO-487,2018-02-21
EMP-000598,PRJ00598,Eileen,Cook,prj00598@company.com,+4428 9018 0474,PROJECTS,Project Coordinator,L1,10000.0,2013-10-31,False,Site Office B,,Pakistani,11,CC-PRJ-989,2013-10-31
EMP-000599,PRO00599,تاج الدّين,العقيل,pro00599@company.com,+44(0)20 7496 0502,PROCUREMENT,Category Manager,L4,1000000.0,2011-02-25,True,Site Office A,,Jordanian,19,CC-PRO-741,2011-02-25
EMP-000600,PRO00600,زاهر,Page,pro00600@company.com,2269876811,PROCUREMENT,Procurement Lead,L5,10000000.0,2014-07-20,True,Regional Office,CPSM,Jordanian,35,CC-PRO-926,2014-07-20
EMP-000601,PRO00601,Mary,آل الشيخ,pro00601@company.com,+44808 1570956,PROCUREMENT,Procurement Lead,L5,10000000.0,2015-05-03,True,Warehouse,,Jordanian,6,CC-PRO-715,2015-05-03
EMP-000602,PRJ00602,Tina,Sims,prj00602@company.com,653.570.3045x319,PROJECTS,Project Coordinator,L1,10000.0,2022-04-11,True,Site Office B,,Egyptian,4,CC-PRJ-289,2022-04-11
EMP-000603,PRO00603,Tracey,الخرافي,pro00603@company.com,01632 960 930,PROCUREMENT,Procurement Specialist,L3,200000.0,2010-10-28,True,Head Office,,Bangladeshi,20,CC-PRO-439,2010-10-28
EMP-000604,CTR00604,Jordan,آل عواض,ctr00604@company.com,498-372-8399x921,CONTRACTS,Contract Admin,L1,10000.0,2019-05-09,False,Head Office,,Filipino,12,CC-CTR-566,2019-05-09
EMP-000605,PRJ00605,Adrian,المغاولة,prj00605@company.com,001-843-808-9487x0605,PROJECTS,Planner,L2,50000.0,2010-10-21,True,Head Office,PMI-SP,Indian,28,CC-PRJ-963,2010-10-21
EMP-000606,PRJ00606,ضياء الدّين,Ramirez,prj00606@company.com,+44161 496 0580,PROJECTS,Project Coordinator,L1,10000.0,2013-01-07,True,Regional Office,PMI-SP,Sudanese,14,CC-PRJ-812,2013-01-07
EMP-000607,PRO00607,Gordon,Reeves,pro00607@company.com,(0191) 4960750,PROCUREMENT,Buyer,L1,10000.0,2022-10-25,True,Site Office B,,Jordanian,19,CC-PRO-537,2022-10-25
EMP-000608,PRJ00608,Timothy,Watkins,prj00608@company.com,3363133254,PROJECTS,Planner,L2,50000.0,2021-10-14,True,Site Office B,,Bangladeshi,32,CC-PRJ-632,2021-10-14
EMP-000609,PRJ00609,مصطفى,آل رفيع,prj00609@company.com,943-317-3505x83199,PROJECTS,Planner,L2,50000.0,2014-01-13,True,Head Office,PRINCE2,Saudi,8,CC-PRJ-124,2014-01-13
EMP-000610,FIN00610,Curtis,Hansen,fin00610@company.com,6068512070,FINANCE,Cost Controller,L4,1000000.0,2014-08-26,True,Field Camp,,British,23,CC-FIN-673,2014-08-26
EMP-000611,HSE00611,مؤمن,Hancock,hse00611@company.com,0909 8790661,HSE,HSE Officer,L1,10000.0,2014-07-07,True,Head Office,IOSH,Sudanese,21,CC-HSE-885,2014-07-07
EMP-000612,PRO00612,Curtis,آل جعفر,pro00612@company.com,+1-707-567-6991x507,PROCUREMENT,Procurement Specialist,L3,200000.0,2017-08-28,True,Site Office B,,Pakistani,13,CC-PRO-438,2017-08-28
EMP-000613,HSE00613,Devin,Brown,hse00613@company.com,992.484.5679,HSE,HSE Director,L5,10000000.0,2020-09-29,False,Regional Office,,Jordanian,10,CC-HSE-742,2020-09-29
EMP-000614,FIN00614,Carole,آل سلطان,fin00614@company.com,(020)74960685,FINANCE,Cost Controller,L4,1000000.0,2017-07-08,True,Regional Office,,Saudi,34,CC-FIN-406,2017-07-08
EMP-000615,PRJ00615,Dominic,Davidson,prj00615@company.com,249.854.5089x2038,PROJECTS,Scheduler,L3,200000.0,2022-06-15,True,Head Office,,British,5,CC-PRJ-252,2022-06-15
EMP-000616,ENG00616,Hugh,Garcia,eng00616@company.com,753-677-9599,ENGINEERING,Engineer,L1,10000.0,2018-06-01,True,Regional Office,,American,12,CC-ENG-709,2018-06-01
EMP-000617,PRO00617,Michael,Howard,pro00617@company.com,830.433.7933x7563,PROCUREMENT,Category Manager,L4,1000000.0,2016-11-30,True,Site Office A,CPSM,Indian,32,CC-PRO-998,2016-11-30
EMP-000618,PRO00618,Clive,Mcclure,pro00618@company.com,524-573-9500,PROCUREMENT,Senior Buyer,L2,50000.0,2016-10-15,True,Site Office A,CIPS,Egyptian,6,CC-PRO-554,2016-10-15
EMP-000619,FIN00619,سائد,Waters,fin00619@company.com,(358)232-3024,FINANCE,Cost Controller,L4,1000000.0,2021-03-20,True,Site Office A,,Sudanese,20,CC-FIN-894,2021-03-20
EMP-000620,ENG00620,Amanda,الحجار,eng00620@company.com,434-573-5528x96112,ENGINEERING,Design Engineer,L4,1000000.0,2012-03-15,True,Field Camp,,Pakistani,14,CC-ENG-841,2012-03-15
EMP-000621,PRO00621,يوسف,Dickerson,pro00621@company.com,+44(0)20 7496 0630,PROCUREMENT,Senior Buyer,L2,50000.0,2021-09-19,True,Site Office A,CIPS,British,30,CC-PRO-147,2021-09-19
EMP-000622,PRO00622,Crystal,Wong,pro00622@company.com,+44(0)306 9990253,PROCUREMENT,Category Manager,L4,1000000.0,2017-01-03,True,Regional Office,,Egyptian,21,CC-PRO-305,2017-01-03
EMP-000623,PRO00623,Maureen,Gardner,pro00623@company.com,001-873-717-9128,PROCUREMENT,Buyer,L1,10000.0,2017-02-27,True,Warehouse,CSCP,Filipino,8,CC-PRO-115,2017-02-27
EMP-000624,CTR00624,Randy,Field,ctr00624@company.com,(587)977-4969x033,CONTRACTS,Contract Engineer,L3,200000.0,2012-04-18,True,Site Office A,,British,18,CC-CTR-244,2012-04-18
EMP-000625,CTR00625,رائف,Walton,ctr00625@company.com,02074960254,CONTRACTS,Claims Analyst,L4,1000000.0,2022-11-16,True,Head Office,,Bangladeshi,22,CC-CTR-653,2022-11-16
EMP-000626,ENG00626,حسنين,Lewis,eng00626@company.com,(0151)4960853,ENGINEERING,Engineer,L1,10000.0,2020-07-23,False,Head Office,,Indian,28,CC-ENG-501,2020-07-23
EMP-000627,PRO00627,Laura,Saunders,pro00627@company.com,0151 4960776,PROCUREMENT,Procurement Specialist,L3,200000.0,2023-04-18,True,Warehouse,,British,20,CC-PRO-440,2023-04-18
EMP-000628,HSE00628,Leah,Howard,hse00628@company.com,+44113 496 0273,HSE,Environmental Specialist,L3,200000.0,2021-12-19,True,Field Camp,,Bangladeshi,9,CC-HSE-195,2021-12-19
EMP-000629,HSE00629,Emily,Stokes,hse00629@company.com,588-781-4311x1508,HSE,HSE Director,L5,10000000.0,2020-07-03,True,Site Office A,,Jordanian,31,CC-HSE-337,2020-07-03
EMP-000630,CTR00630,نبيل,Grimes,ctr00630@company.com,239-928-4044x566,CONTRACTS,Contract Admin,L1,10000.0,2023-11-02,True,Site Office A,,Pakistani,22,CC-CTR-907,2023-11-02
EMP-000631,LEG00631,Roy,Moran,leg00631@company.com,737.338.9877,LEGAL,Contract Analyst,L2,50000.0,2020-12-07,True,Site Office A,,British,31,CC-LEG-572,2020-12-07
EMP-000632,HSE00632,Diane,الخرافي,hse00632@company.com,(737)578-0529x24075,HSE,HSE Officer,L1,10000.0,2017-10-26,True,Head Office,NEBOSH,British,5,CC-HSE-911,2017-10-26
EMP-000633,ENG00633,Dennis,Collins,eng00633@company.com,+1-745-890-9022,ENGINEERING,Senior Engineer,L2,50000.0,2023-03-31,True,Site Office B,,Jordanian,25,CC-ENG-167,2023-03-31
EMP-000634,ENG00634,معتوق,أبا الخيل,eng00634@company.com,0117 496 0715,ENGINEERING,Design Engineer,L4,1000000.0,2023-04-04,True,Field Camp,,British,35,CC-ENG-810,2023-04-04
EMP-000635,PRO00635,Glen,Hall,pro00635@company.com,(518)320-9702,PROCUREMENT,Procurement Specialist,L3,200000.0,2011-10-01,True,Warehouse,,Indian,30,CC-PRO-433,2011-10-01
EMP-000636,PRJ00636,خميس,Nolan,prj00636@company.com,817.905.8025x66212,PROJECTS,Project Manager,L4,1000000.0,2013-12-14,True,Site Office A,,Bangladeshi,25,CC-PRJ-435,2013-12-14
EMP-000637,FIN00637,Reece,Ritter,fin00637@company.com,(534)967-2994,FINANCE,AP Specialist,L3,200000.0,2012-01-12,True,Head Office,,Saudi,10,CC-FIN-776,2012-01-12
EMP-000638,PRO00638,عمّار,العليان,pro00638@company.com,(0114) 4960693,PROCUREMENT,Senior Buyer,L2,50000.0,2018-09-30,True,Site Office A,CPM,Filipino,20,CC-PRO-545,2018-09-30
EMP-000639,PRJ00639,Leah,Ward,prj00639@company.com,+44(0)151 4960901,PROJECTS,PMO Lead,L5,10000000.0,2012-01-02,True,Site Office B,,Pakistani,19,CC-PRJ-163,2012-01-02
EMP-000640,ENG00640,حسين,Mcclure,eng00640@company.com,369-826-3296x7629,ENGINEERING,Senior Engineer,L2,50000.0,2011-03-12,True,Site Office B,,Indian,19,CC-ENG-986,2011-03-12
EMP-000641,PRO00641,Roger,Martin,pro00641@company.com,784-813-7681x511,PROCUREMENT,Senior Buyer,L2,50000.0,2023-03-28,True,Site Office A,CPSM,American,35,CC-PRO-316,2023-03-28
EMP-000642,PRJ00642,Vanessa,العجلان,prj00642@company.com,301.476.5636x004,PROJECTS,Planner,L2,50000.0,2014-03-22,True,Regional Office,PMI-SP,Pakistani,19,CC-PRJ-993,2014-03-22
EMP-000643,PRJ00643,ظاهر,الشايع,prj00643@company.com,+44(0)151 4960118,PROJECTS,Project Coordinator,L1,10000.0,2011-08-11,True,Head Office,,American,9,CC-PRJ-186,2011-08-11
EMP-000644,PRO00644,عبد الرّشيد,Alexander,pro00644@company.com,342.220.9124x1862,PROCUREMENT,Category Manager,L4,1000000.0,2020-03-24,True,Warehouse,,Bangladeshi,12,CC-PRO-565,2020-03-24
EMP-000645,FIN00645,Carly,Barton,fin00645@company.com,608.937.0816,FINANCE,AP Specialist,L3,200000.0,2020-02-04,True,Head Office,,Saudi,32,CC-FIN-967,2020-02-04
EMP-000646,PRJ00646,ريان,Walker,prj00646@company.com,753.531.0600,PROJECTS,Scheduler,L3,200000.0,2016-01-15,True,Site Office B,PMP,Bangladeshi,31,CC-PRJ-821,2016-01-15
EMP-000647,ENG00647,Jesse,Kelly,eng00647@company.com,+1-822-806-8155x83938,ENGINEERING,Lead Engineer,L3,200000.0,2011-10-18,True,Warehouse,,Filipino,30,CC-ENG-629,2011-10-18
EMP-000648,PRO00648,Carlos,Jenkins,pro00648@company.com,6657063731,PROCUREMENT,Procurement Lead,L5,10000000.0,2011-12-26,True,Site Office B,,Indian,35,CC-PRO-917,2011-12-26
EMP-000649,PRJ00649,Matthew,بن لادن,prj00649@company.com,718.992.4195x6252,PROJECTS,Scheduler,L3,200000.0,2017-09-15,True,Head Office,PMI-SP,Bangladeshi,22,CC-PRJ-531,2017-09-15
EMP-000650,ENG00650,لورا,Hall,eng00650@company.com,0141 4960838,ENGINEERING,Engineering Manager,L6,,2016-08-10,True,Head Office,,Filipino,17,CC-ENG-162,2016-08-10
EMP-000651,PRJ00651,Dawn,Mclean,prj00651@company.com,001-414-836-3910x25743,PROJECTS,Scheduler,L3,200000.0,2022-11-06,True,Field Camp,,Bangladeshi,2,CC-PRJ-393,2022-11-06
EMP-000652,FIN00652,Amber,آل قصير,fin00652@company.com,752.545.0864x035,FINANCE,Accountant,L1,10000.0,2011-09-22,True,Head Office,ACCA,Filipino,17,CC-FIN-114,2011-09-22
EMP-000653,PRJ00653,سالم,Martinez,prj00653@company.com,001-539-268-5270x171,PROJECTS,Scheduler,L3,200000.0,2023-04-10,True,Warehouse,PRINCE2,Filipino,16,CC-PRJ-596,2023-04-10
EMP-000654,PRO00654,Roger,آل قصير,pro00654@company.com,001-483-538-1674,PROCUREMENT,Senior Buyer,L2,50000.0,2010-09-29,True,Head Office,CSCP,Jordanian,27,CC-PRO-888,2010-09-29
EMP-000655,ENG00655,Hayley,Tapia,eng00655@company.com,0121 4960973,ENGINEERING,Lead Engineer,L3,200000.0,2013-10-02,True,Warehouse,,Filipino,8,CC-ENG-153,2013-10-02
EMP-000656,PRO00656,Mary,حنبولي,pro00656@company.com,(0141)4960627,PROCUREMENT,Senior Buyer,L2,50000.0,2016-10-04,True,Field Camp,,Egyptian,25,CC-PRO-799,2016-10-04
EMP-000657,PRJ00657,Sandra,Patel,prj00657@company.com,(827)906-6149x82824,PROJECTS,Planner,L2,50000.0,2013-04-04,True,Site Office A,PMI-SP,American,21,CC-PRJ-642,2013-04-04
EMP-000658,PRJ00658,Karen,Jones,prj00658@company.com,815.827.3230x0857,PROJECTS,Project Coordinator,L1,10000.0,2021-12-01,True,Field Camp,PMI-ACP,British,18,CC-PRJ-373,2021-12-01
EMP-000659,HSE00659,فايد,العليان,hse00659@company.com,001-816-601-6923,HSE,HSE Officer,L1,10000.0,2023-02-07,True,Regional Office,,Bangladeshi,13,CC-HSE-632,2023-02-07
EMP-000660,ENG00660,سخاء,Smith,eng00660@company.com,001-650-966-3370x502,ENGINEERING,Lead Engineer,L3,200000.0,2014-01-13,True,Head Office,PE,Saudi,27,CC-ENG-200,2014-01-13
EMP-000661,FIN00661,نعمان,الحكير,fin00661@company.com,+1-620-611-6691x83626,FINANCE,AP Specialist,L3,200000.0,2017-11-19,True,Head Office,CPA,Bangladeshi,6,CC-FIN-158,2017-11-19
EMP-000662,CTR00662,Chad,الدباغ,ctr00662@company.com,961-219-5243x6402,CONTRACTS,Contract Engineer,L3,200000.0,2014-11-12,False,Site Office B,,Indian,6,CC-CTR-976,2014-11-12
EMP-000663,PRJ00663,Brian,Lamb,prj00663@company.com,(546)422-5223x72817,PROJECTS,Planner,L2,50000.0,2022-09-12,True,Head Office,PRINCE2,Filipino,19,CC-PRJ-578,2022-09-12
EMP-000664,PRJ00664,Brenda,Jones,prj00664@company.com,367-791-2141x614,PROJECTS,Project Coordinator,L1,10000.0,2020-03-03,False,Head Office,PMI-ACP,Filipino,11,CC-PRJ-899,2020-03-03
EMP-000665,PRO00665,نزار,Begum,pro00665@company.com,2048090138,PROCUREMENT,Category Manager,L4,1000000.0,2018-08-02,True,Field Camp,CPM,Pakistani,29,CC-PRO-171,2018-08-02
