vendor_id,vendor_code,vendor_name,vendor_legal_name,vendor_type,sector_specialization,country,state,city,postal_code,address_line1,address_line2,registration_number,vat_number,tax_id,bank_name,bank_account,swift_code,payment_terms_days,credit_limit_usd,performance_rating,risk_category,prequalification_status,prequalification_expiry_date,iso_certified,hse_rating,minority_owned,small_business,contact_name,contact_email,contact_phone,annual_turnover_usd,years_in_business,created_date,last_updated_date
VND-000059,V00059,"Powell, Turnbull and Campbell",Hudson PLC Ltd.,LABOUR_CONTRACTOR,CIVIL,UK,Scotland,Nicholasmouth,M8S 2SB,232 Finch Trace,,REG-GB-11243818,VAT739466077384341,TID-747233283,ABN AMRO,GB145401938026206724,ABNXGBXXX,90,938493.36,2.8,LOW,EXPIRED,2021-08-05,True,2,False,False,Cynthia Cochran,cynthia.cochran@morrison.com,(0161)4960294,8032227.41,34,2016-03-15,2023-11-18
VND-000060,V00060,"Sanders, Donaldson and Summers","Stanton, Reid and Terry Inc.",MANUFACTURER,MULTI,USA,California,Priceland,HG4 8YF,"Studio 00g
Brown Walks",,REG-US-53433080,VAT379279972794550,TID-107333788,JPMorgan Chase,US710549329668516122,JPMOUSXXX,60,1080640.29,2.9,MEDIUM,APPROVED,2027-08-09,False,4,False,False,Bradley Garner,bradley.garner@giles-mills.com,370.763.2424x154,3282102.73,33,2017-12-04,2024-02-25
VND-000061,V00061,Benson-Woods,"Frazier, Smith and Dominguez Ltd.",LABOUR_CONTRACTOR,CIVIL,India,Gujarat,South Conniebury,50710,55426 Darlene Springs,,REG-IN-39314711,VAT378622095620974,TID-830511568,ABN AMRO,IN951459332727956878,ABNXINXXX,60,2280254.83,4.1,LOW,APPROVED,2029-03-25,True,3,False,False,Jordan Campbell,jordan.campbell@woods.org,489-809-2753,1489858.94,33,2021-09-06,2022-06-17
VND-000062,V00062,"Payne, Baker and Hawkins",Tran PLC GmbH,SUBCONTRACTOR,POWER,Germany,North Rhine-Westphalia,North Oliver,68363,0376 John Route Apt. 805,Flat 69,REG-DE-63143336,VAT939700479057712,TID-333969748,Standard Chartered,DE129718707286790874,STANDEXXX,45,245426.26,3.0,MEDIUM,APPROVED,2026-07-15,True,2,False,False,Leah Cruz,leah.cruz@james-smith.co.uk,+44(0)131 496 0827,751393.98,32,2021-06-26,2022-05-30
VND-000063,V00063,Lewis and Sons,"Herrera, Jensen and Ramirez S.A.",MANUFACTURER,CIVIL,France,Île-de-France,New Carlosview,70806,"Studio 14
Elliott Vista",Apt. 316,REG-FR-13051483,VAT435930774674836,TID-597146648,BNP Paribas,FR105676618251286823,BNPXFRXXX,60,656898.61,3.4,LOW,APPROVED,2029-04-07,True,4,False,False,Antonio Mccormick,antonio.mccormick@edwards.biz,799.604.2102x027,2787586.42,29,2022-07-21,2024-05-18
VND-000064,V00064,Moore-Ayala,Lewis-Hartley Ltd.,SUPPLIER,MULTI,Australia,Queensland,Davidview,30438,30756 Harold Walks,Suite 353,REG-AU-28808678,VAT363643514874739,TID-975943821,HSBC,AU173311907903067383,HSBCAUXXX,45,505227.9,4.1,LOW,APPROVED,2028-01-30,False,5,False,False,Alyssa Roman,alyssa.roman@collins.com,(01632) 960541,11443113.1,20,2021-06-17,2023-10-16
VND-000065,V00065,Harris LLC,Fisher Inc LLC,SUBCONTRACTOR,CIVIL,UAE,Ras Al Khaimah,New Ellieton,61308,"Flat 83
Thomas Lodge",,REG-AE-65388634,VAT568950160823799,TID-698382096,BNP Paribas,AE818566246287334270,BNPXAEXXX,45,404593.41,2.4,HIGH,EXPIRED,2022-03-06,True,5,True,False,Jose Williams,jose.williams@hawkins.com,585.505.0641,52318507.51,20,2020-12-10,2022-10-02
VND-000066,V00066,Bates-Anderson,"Anderson, Wilkins and Jones Ltd.",SUPPLIER,OIL_GAS,UK,Scotland,Huntberg,WD5 5PT,3 Fiona Coves,,REG-GB-42122457,VAT462106768920990,TID-932701695,Citibank,GB603983735403317393,CITIGBXXX,60,251862.19,3.9,LOW,APPROVED,2028-11-23,False,3,False,False,Gemma Woodward,gemma.woodward@bowen.org,527-975-6185,553261.89,39,2018-03-05,2024-02-19
VND-000067,V00067,Perry-Coleman,"Wright, Kelly and Palmer Corp.",OEM,OIL_GAS,Kuwait,Hawally,Pritchardville,NW83 7EF,32365 Brandi Green,,REG-KW-60981231,VAT662160734841219,TID-691247918,Deutsche Bank,KW395609320489964235,DEUTKWXXX,90,418149.02,3.8,LOW,PENDING,2021-06-11,True,5,False,False,Michael Mckenzie,michael.mckenzie@huff.com,9132721510,4711224.13,36,2022-05-05,2023-11-23
VND-000068,V00068,"Phillips, Jenkins and Pierce",Hancock PLC LLC,SUBCONTRACTOR,POWER,UAE,Ras Al Khaimah,Underwoodfurt,11998,"Flat 63
Harriet Unions",Suite 578,REG-AE-98487646,VAT117710245480057,TID-107099962,HSBC,AE711006231203875099,HSBCAEXXX,60,471700.84,3.8,LOW,EXPIRED,2020-01-25,False,2,False,False,Janice Richardson,janice.richardson@lewis-lopez.com,(0131) 4960985,723970.03,6,2020-12-19,2024-04-22
VND-000069,V00069,Ferguson-Moody,"Watkins, Simpson and Spencer Ltd.",SUBCONTRACTOR,POWER,India,Gujarat,Jeremytown,29259,"Flat 23
Forster Square",,REG-IN-17531619,VAT110641368804355,TID-854674236,ABN AMRO,IN706156793341016668,ABNXINXXX,60,46467.09,2.5,LOW,APPROVED,2029-01-31,True,4,False,True,Jamie Day,jamie.day@mann.net,+4420 74960059,1170380.88,32,2016-12-02,2022-06-19
VND-000070,V00070,Love-Sellers,"Woods, Rivera and Mendez GmbH",MANUFACTURER,MULTI,Germany,North Rhine-Westphalia,Port Vanessa,B2 1WQ,691 Turner Dale Apt. 675,,REG-DE-86060638,VAT862272467108977,TID-680424495,HSBC,DE401489025039261429,HSBCDEXXX,60,593408.54,4.1,LOW,EXPIRED,2020-10-13,False,3,False,False,Dean Jarvis,dean.jarvis@brown.com,001-289-853-9264x422,448548.1,49,2018-09-20,2024-02-26
VND-000071,V00071,Clark-Steele,"Santiago, Daniel and Rogers Corp.",SUBCONTRACTOR,OIL_GAS,Oman,Dhofar,New Lucas,TN1 0RT,76 Kaur Courts,Studio 32,REG-OM-30699187,VAT901275025796587,TID-941695782,ABN AMRO,OM447735866296194311,ABNXOMXXX,45,680523.26,3.6,MEDIUM,APPROVED,2028-06-19,False,4,False,False,Ashley Crawford,ashley.crawford@hamilton.co.uk,+44114 496 0040,692475.97,25,2022-02-09,2022-11-12
VND-000072,V00072,Collier LLC,"Holland, Hewitt and O'Brien LLC",SUPPLIER,POWER,UAE,Dubai,Stuartland,25402,"Studio 44p
Adam Lock",Flat 05,REG-AE-32761034,VAT528666449354352,TID-282001119,HSBC,AE761581995604661839,HSBCAEXXX,45,523834.12,3.6,LOW,APPROVED,2027-12-21,True,3,False,False,Paige Walsh,paige.walsh@mcmahon.org,(614)897-3103x24171,507419.51,22,2016-07-22,2023-07-05
VND-000073,V00073,Goodwin Ltd,Wilson-Phillips LLC,SUPPLIER,OIL_GAS,UAE,Sharjah,Bowenview,11734,"Studio 38
Charlotte Viaduct",Studio 79,REG-AE-52168966,VAT428141167067522,TID-889065340,JPMorgan Chase,AE714065965756924593,JPMOAEXXX,45,665699.25,2.2,HIGH,PENDING,2023-03-25,False,4,False,False,Jasmine Watson,jasmine.watson@birch-thomas.info,441.460.8989x9217,3919988.08,20,2022-10-17,2024-10-02
VND-000074,V00074,"Hale, Wong and Fitzgerald",Hawkins-Arnold LLC,SUPPLIER,MULTI,UAE,Ras Al Khaimah,East Brad,S2 9YY,148 Humphrey Greens,,REG-AE-63795149,VAT670395426835785,TID-842716738,Standard Chartered,AE847416724342661797,STANAEXXX,90,1161711.63,4.3,LOW,PENDING,2022-01-06,True,4,False,False,Jessica Osborn DDS,jessica.osborn.dds@walker-johnston.com,+44(0)289018799,382871.42,49,2019-09-10,2022-03-17
VND-000075,V00075,White-Hughes,Brown-Warren Ltd.,SUBCONTRACTOR,POWER,India,Rajasthan,East Martynfurt,30379,754 Jacobs Corners Apt. 736,,REG-IN-88999206,VAT663476904837068,TID-261861139,Deutsche Bank,IN966101438889937567,DEUTINXXX,45,754938.52,2.8,LOW,APPROVED,2028-12-27,False,4,True,False,Melanie Morales,melanie.morales@marshall-parker.info,03069990850,3705026.17,11,2018-11-13,2022-02-20
VND-000076,V00076,Richardson-Marshall,Bryant LLC LLC,OEM,POWER,Saudi Arabia,Dammam,West Jennafurt,CM0H 7ZT,855 Mary Green Apt. 406,,REG-SA-54424679,VAT580050899206867,TID-596126873,Barclays,SA301775140105123828,BARCSAXXX,60,5000000.0,3.9,LOW,APPROVED,2027-04-26,True,3,True,False,Kelly Carroll,kelly.carroll@golden.com,(293)233-3468,3967815.9,16,2017-08-07,2024-04-09
VND-000077,V00077,"Warner, Lewis and Adams",Hall Ltd Ltd.,CONSULTANT,CIVIL,UK,Northern Ireland,Lake Kyle,M4S 7DP,"Flat 44m
Georgia Track",,REG-GB-88786439,VAT491727277822010,TID-477940931,Citibank,GB609182553714785969,CITIGBXXX,60,1072566.35,4.3,LOW,APPROVED,2027-12-14,True,4,False,False,Lee Hahn,lee.hahn@bowen-barton.info,8968520744,4370234.56,44,2020-02-19,2022-12-20
VND-000078,V00078,"Mann, Miller and Akhtar",Davis-Anderson LLC,SUBCONTRACTOR,CIVIL,Saudi Arabia,Jeddah,New Lindseyshire,CA3N 4SP,"Studio 47
Pauline Center",,REG-SA-77838742,VAT657287696471165,TID-539304662,JPMorgan Chase,SA818274225790507236,JPMOSAXXX,60,82904.89,3.3,MEDIUM,APPROVED,2028-08-12,True,4,True,True,Micheal Parks,micheal.parks@evans.co.uk,838.916.8460x2235,4972437.91,50,2022-09-05,2024-10-04
VND-000079,V00079,"Hamilton, Jordan and Patterson",Glover-Chan LLC,SUBCONTRACTOR,POWER,Saudi Arabia,Dammam,Michelleburgh,AB08 5AP,033 Collins Cove,,REG-SA-14325890,VAT395903703443634,TID-474281674,Barclays,SA488819148580783613,BARCSAXXX,45,413705.02,3.0,LOW,APPROVED,2026-12-10,True,4,False,False,Mr. Christopher Walters,mr..christopher.walt@hill-juarez.com,+441614960942,1117071.94,20,2015-12-23,2024-06-18
VND-000080,V00080,"Johnson, Wagner and Martinez",Walker and Sons Inc.,OEM,OIL_GAS,USA,New York,West Stacymouth,49678,010 Hollie Crescent,,REG-US-47221734,VAT838476105847980,TID-236245128,HSBC,US179584982544948126,HSBCUSXXX,60,3185405.74,3.6,LOW,APPROVED,2027-09-07,True,3,False,False,Ms Kerry Turner,ms.kerry.turner@banks-obrien.biz,(0151)4960618,212764.14,14,2022-11-13,2022-09-29
VND-000081,V00081,"Gonzalez, Baker and Mills",Wilson-Rodriguez Ltd.,LABOUR_CONTRACTOR,OIL_GAS,UK,Wales,Campbellborough,47414,"Flat 08
Walker Spurs",,REG-GB-53334226,VAT419300016427982,TID-462661837,ABN AMRO,GB445775901751863637,ABNXGBXXX,90,160973.74,4.0,MEDIUM,APPROVED,2029-01-01,False,4,True,True,Matthew Bates,matthew.bates@butler.com,0131 496 0300,288773.72,26,2021-02-19,2022-09-25
VND-000082,V00082,Ward-Rhodes,Parker-Bradley LLC,CONSULTANT,POWER,UAE,Abu Dhabi,Port Audreyfort,CH1A 2GP,"Studio 41
Bradley Falls",Suite 674,REG-AE-38644905,VAT187752524693823,TID-242485313,JPMorgan Chase,AE104241541520643611,JPMOAEXXX,45,1194841.21,3.2,LOW,APPROVED,2029-03-12,False,3,False,False,Penny Jones,penny.jones@newman-bryant.com,+44292018762,2160377.99,48,2021-08-28,2023-04-09
VND-000083,V00083,Clark-Ali,"Hobbs, Acosta and Snow Ltd.",SUBCONTRACTOR,MULTI,Australia,Victoria,Lake Jessica,08802,"Flat 8
Aimee Well",,REG-AU-69375757,VAT344597786050824,TID-193080561,ABN AMRO,AU972622189092753269,ABNXAUXXX,60,282129.2,2.7,LOW,APPROVED,2026-12-22,True,3,False,False,Thomas Webb,thomas.webb@talbot.org,0191 498 0891,4520689.29,42,2016-02-16,2022-10-14
VND-000084,V00084,Smith-Morgan,Taylor-Tucker Ltd.,LABOUR_CONTRACTOR,CIVIL,India,Gujarat,South Denis,66945,3177 Miller Parks Suite 517,Apt. 660,REG-IN-11619606,VAT506561547900263,TID-439809925,ABN AMRO,IN773898364037613791,ABNXINXXX,60,594532.25,3.0,MEDIUM,APPROVED,2028-08-22,False,4,False,False,Ashleigh Norman,ashleigh.norman@schneider.net,799-248-8375,2112418.27,28,2016-06-24,2024-03-03
VND-000085,V00085,Smith and Sons,"Dean, Wheeler and Hughes Ltd.",MANUFACTURER,CIVIL,UK,England,Riverafort,16327,35 Elizabeth Cape,,REG-GB-81993070,VAT539922018609232,TID-729682105,Wells Fargo,GB294866618892414183,WELLGBXXX,45,2778769.19,3.0,LOW,APPROVED,2028-01-09,True,4,False,False,Eric Clark-Carter,eric.clark-carter@peterson.com,001-477-498-2708x08697,4279559.17,49,2022-02-11,2022-05-16
VND-000086,V00086,Clark Ltd,"French, Sinclair and Pratt LLC",SUBCONTRACTOR,MULTI,UAE,Ras Al Khaimah,South Dianemouth,HS2Y 8XP,799 Craig Ville Suite 608,Apt. 620,REG-AE-18572753,VAT902004667509510,TID-719175016,JPMorgan Chase,AE770275884252410564,JPMOAEXXX,60,580431.36,2.5,MEDIUM,APPROVED,2029-01-24,False,2,False,False,Ms Valerie Simmons,ms.valerie.simmons@price-browne.biz,242.744.2043,903936.13,34,2022-01-14,2022-06-07
VND-000087,V00087,Walker Ltd,"Collier, Reid and Martin Corp.",SUBCONTRACTOR,CIVIL,Qatar,Al Wakrah,New Francesside,L3E 2DG,0648 Anderson Prairie,,REG-QA-86710258,VAT234434077563685,TID-639062353,HSBC,QA193075622086353654,HSBCQAXXX,60,265228.44,4.1,MEDIUM,APPROVED,2027-04-16,True,5,False,False,Kristina Young,kristina.young@king.co.uk,0113 4960572,1742748.48,19,2022-07-20,2022-04-18
VND-000088,V00088,Young Ltd,Daniels-Powell LLC,SUBCONTRACTOR,OIL_GAS,Saudi Arabia,Dammam,West Candice,HX4 9WU,573 Susan Springs,,REG-SA-10196231,VAT840060484415070,TID-504022022,Bank of America,SA523759738320603850,BANKSAXXX,90,48127.52,3.9,LOW,APPROVED,2027-06-08,True,4,False,True,Mitchell Walton,mitchell.walton@stewart.com,0141 4960164,5652248.4,38,2018-06-13,2022-08-01
VND-000089,V00089,Martin Ltd,"Jones, Santiago and Ayala LLC",MANUFACTURER,CIVIL,Saudi Arabia,Riyadh,New Karenhaven,TW1Y 0TP,02481 Rhonda Lodge,,REG-SA-53788744,VAT609758149507850,TID-392010397,Citibank,SA999182619906234456,CITISAXXX,60,191401.05,2.3,HIGH,EXPIRED,2021-02-19,False,3,False,False,Daniel Doyle,daniel.doyle@palmer-vaughan.com,+44151 4960665,1338762.52,13,2017-08-14,2022-06-02
VND-000090,V00090,"Holland, Pope and Lloyd","Hopkins, Miller and Williams Inc.",SUBCONTRACTOR,OIL_GAS,USA,New York,Nunezside,M2E 0XX,09968 Kevin Summit,,REG-US-64276605,VAT609133388719798,TID-696950800,Citibank,US132490352135680442,CITIUSXXX,30,296469.61,3.2,LOW,PENDING,2020-07-12,True,5,False,False,Lisa Avila,lisa.avila@charles.com,+44117 496 0682,16638050.46,34,2021-03-03,2023-05-27
VND-000091,V00091,Evans-Davies,Chapman PLC LLC,SUBCONTRACTOR,POWER,Saudi Arabia,Jeddah,East Christina,13614,5 Price Ridges,,REG-SA-13957046,VAT869230286524026,TID-558127005,ABN AMRO,SA731013721510702966,ABNXSAXXX,45,182345.08,3.8,MEDIUM,APPROVED,2027-06-27,False,4,False,False,Amy Farrell,amy.farrell@murray.com,+44(0)29 2018 0929,6016956.2,16,2016-12-08,2023-12-26
VND-000092,V00092,"Griffiths, Berry and Reeves",Williams-Russell Ltd.,CONSULTANT,OIL_GAS,India,Tamil Nadu,Anneburgh,L41 0WA,8 Dunn Plains,,REG-IN-34134478,VAT459020723179536,TID-741148802,JPMorgan Chase,IN446383806578759856,JPMOINXXX,60,1142050.15,5.0,LOW,APPROVED,2027-11-10,True,3,False,False,Richard Joseph,richard.joseph@gray-macdonald.com,+44(0)289018256,323002.0,8,2017-06-16,2022-03-02
VND-000093,V00093,Collins LLC,"Dennis, Crosby and Williams LLC",CONSULTANT,CIVIL,UAE,Abu Dhabi,Dennishaven,06111,7700 Garcia Pike Suite 498,Suite 659,REG-AE-35264294,VAT654200977855546,TID-682101860,HSBC,AE823965223955905992,HSBCAEXXX,30,1377653.57,3.2,MEDIUM,APPROVED,2029-01-12,False,5,False,False,Jonathan Bates,jonathan.bates@taylor.org,946.438.6557x79082,855511.13,7,2018-06-19,2022-12-26
VND-000094,V00094,Smith and Sons,Kelly-Wade GmbH,SUPPLIER,CIVIL,Germany,North Rhine-Westphalia,New Dawnborough,18159,24286 Natalie Stream,,REG-DE-31139813,VAT991534007769914,TID-786406624,Deutsche Bank,DE270029218515691545,DEUTDEXXX,90,929191.95,3.8,MEDIUM,APPROVED,2027-04-05,True,4,False,False,Jack Love,jack.love@hall.info,+44(0)114 496 0379,657592.8,50,2020-06-18,2023-10-12
VND-000095,V00095,Harris PLC,Gray and Sons Ltd.,LABOUR_CONTRACTOR,CIVIL,UK,Scotland,Thompsonchester,E27 8WE,298 Penny Trail Suite 865,Suite 376,REG-GB-32533467,VAT199896485765862,TID-982252644,Bank of America,GB506902959391725135,BANKGBXXX,45,43764.57,3.5,LOW,PENDING,2022-07-03,True,4,True,True,Samantha White,samantha.white@wood.info,+4420 7496 0916,50000.0,5,2022-12-13,2023-11-19
VND-000096,V00096,Evans-Nash,"Smith, Pena and Watts LLC",SUPPLIER,CIVIL,UAE,Ajman,Thomasbury,WF8 9QZ,"Flat 68
Carpenter Points",,REG-AE-55876720,VAT281163333124625,TID-885963005,BNP Paribas,AE195861793271040541,BNPXAEXXX,90,408525.19,2.8,LOW,APPROVED,2028-03-06,True,3,False,False,Shawn Ortiz,shawn.ortiz@fletcher.org,(0118) 4960495,447449.03,43,2015-11-04,2022-07-10
VND-000097,V00097,Morrow Group,Price Ltd Ltd.,SUPPLIER,POWER,UK,Northern Ireland,Port Katy,E4 5DZ,9849 Sonya Viaduct Apt. 770,Suite 309,REG-GB-49533757,VAT845369343029016,TID-771186296,Wells Fargo,GB218444310698720506,WELLGBXXX,30,159253.14,4.6,LOW,APPROVED,2027-05-27,True,2,False,False,Jillian Lyons,jillian.lyons@lewis.com,+1-820-553-0214x656,1179503.75,11,2021-09-24,2024-09-10
VND-000098,V00098,May-Roberts,Hunter-Hansen LLC,SUBCONTRACTOR,POWER,Saudi Arabia,Dhahran,North Andreaside,M7G 3PT,14 Margaret Roads,,REG-SA-65564347,VAT951696183945336,TID-733213949,BNP Paribas,SA795270477434902115,BNPXSAXXX,45,131954.61,3.6,LOW,EXPIRED,2022-03-03,True,3,False,True,Miss Jade Butler,miss.jade.butler@spears-andrews.com,+1-335-465-8804x34165,11275983.7,38,2017-07-20,2022-05-05
VND-000099,V00099,Marsh Inc,Wilson and Sons Inc.,SUPPLIER,MULTI,USA,Texas,Owenborough,89081,075 Hughes Ports,,REG-US-44612921,VAT175448863036197,TID-193445007,Wells Fargo,US869921722332061632,WELLUSXXX,90,1267927.68,2.5,LOW,EXPIRED,2023-02-04,True,4,False,False,Bethan Begum,bethan.begum@mclaughlin-young.com,(0161)4960284,2024710.76,25,2019-05-09,2024-03-24
VND-000100,V00100,Carpenter-Nguyen,"Holmes, Stewart and Smith Ltd.",SUBCONTRACTOR,POWER,UK,Northern Ireland,Port Melissa,M34 9PQ,3655 Ramirez Falls Apt. 931,,REG-GB-29307578,VAT785286162253150,TID-831017246,Citibank,GB611914856467997024,CITIGBXXX,90,723637.72,2.8,LOW,APPROVED,2026-07-02,True,5,False,False,Robert Mendoza,robert.mendoza@reed.info,0808 1570386,2539631.05,30,2022-10-12,2024-04-02
VND-000101,V00101,Lewis LLC,"Taylor, Parker and Gibson Corp.",LABOUR_CONTRACTOR,MULTI,Canada,Alberta,East Kieran,CB7Y 4QQ,"Flat 6
Bruce Ways",,REG-CA-79158328,VAT278987571551577,TID-170455681,Citibank,CA173247546913736785,CITICAXXX,60,528715.12,3.1,LOW,PENDING,2022-04-06,False,5,False,False,Mr Craig Oliver,mr.craig.oliver@holmes.com,001-998-324-5587,1259570.59,13,2018-06-28,2024-11-03
VND-000102,V00102,Gregory-Porter,Lambert-Ellis LLC,SUBCONTRACTOR,MULTI,Saudi Arabia,Riyadh,Gillianberg,PE8R 2GA,413 Randy Court,,REG-SA-22132198,VAT130903514058392,TID-515071728,Barclays,SA438610357972798552,BARCSAXXX,60,849215.21,3.6,LOW,APPROVED,2027-06-26,False,3,False,False,Tanya Fisher,tanya.fisher@hooper.com,680.506.8114x9216,13414917.85,19,2015-07-23,2022-11-30
VND-000103,V00103,"Harper, Welch and Fields","Williams, Morgan and Harrison Corp.",SUPPLIER,CIVIL,Qatar,Al Wakrah,Scottberg,M5H 1TN,"Flat 24a
Zoe Via",Suite 478,REG-QA-23732098,VAT675912196278232,TID-811198748,HSBC,QA843494466574374896,HSBCQAXXX,30,2754620.05,2.6,LOW,EXPIRED,2021-09-03,False,4,False,False,Carolyn Johnson,carolyn.johnson@taylor-jones.net,001-577-840-6493x085,192173.21,48,2019-03-13,2023-08-02
VND-000104,V00104,Taylor Inc,"Reid, Law and Ali LLC",CONSULTANT,MULTI,Saudi Arabia,Jubail,Smithfurt,W4T 3PA,021 Adams Stravenue,,REG-SA-81757508,VAT983718032491765,TID-610816782,HSBC,SA389652074466609935,HSBCSAXXX,60,442827.38,1.8,HIGH,CONDITIONAL,2022-11-04,True,3,False,False,Holly Hooper,holly.hooper@duran.com,+441632 960 031,4051664.68,24,2022-07-14,2024-01-05
VND-000105,V00105,Lucas LLC,Rowe-Jones LLC,SUBCONTRACTOR,CIVIL,UAE,Sharjah,South Jeffchester,E3 7JB,183 Price Inlet Suite 208,,REG-AE-19558414,VAT663487659892590,TID-228651382,Citibank,AE893534655494717099,CITIAEXXX,45,303823.97,3.7,MEDIUM,APPROVED,2029-04-03,False,5,False,False,Dr Christian Hall,dr.christian.hall@miller-christensen.com,474-635-0313x650,1557996.16,24,2022-08-20,2024-02-21
VND-000106,V00106,Kelly and Sons,"Montgomery, Galvan and Shea Corp.",MANUFACTURER,CIVIL,Japan,Kanagawa,Mccormicktown,16993,85 Hunter Brooks,,REG-JP-67582820,VAT637506418244006,TID-511582876,Deutsche Bank,JP612500743292712966,DEUTJPXXX,60,312035.29,3.2,LOW,EXPIRED,2022-12-29,True,2,False,False,Melissa Barker,melissa.barker@townsend-wright.info,+44131 4960240,5543741.85,17,2015-01-20,2022-03-19
VND-000107,V00107,Henderson-Price,Schmidt Group LLC,LABOUR_CONTRACTOR,OIL_GAS,UAE,Dubai,Mooreside,DE0W 9JP,87829 Morris Row Suite 118,Apt. 220,REG-AE-58217837,VAT312148836340534,TID-277042316,BNP Paribas,AE728942104478985625,BNPXAEXXX,60,287229.18,3.7,MEDIUM,APPROVED,2027-07-25,True,3,False,False,Ruth Birch,ruth.birch@hope-white.org,673-210-9678,5886532.01,19,2019-07-11,2022-02-09
VND-000108,V00108,"Thomas, Bruce and Rogers",James-Howard LLC,CONSULTANT,CIVIL,Saudi Arabia,Jubail,New Steven,68590,386 James Shoals,,REG-SA-94598956,VAT439023283472506,TID-551907286,Bank of America,SA980901001676184723,BANKSAXXX,60,958047.92,3.7,MEDIUM,APPROVED,2029-03-14,False,4,False,False,Christine Henry,christine.henry@owen-brown.net,001-828-386-1957,4257583.69,22,2022-06-03,2022-07-26
VND-000109,V00109,"Smith, Kaur and Patel",Miller-Crawford Ltd.,OEM,OIL_GAS,India,Rajasthan,New Richard,LD7 0BN,0433 Smith View,Studio 88,REG-IN-21945758,VAT224334608304743,TID-996823706,Standard Chartered,IN954835642087375300,STANINXXX,60,319406.08,2.9,LOW,APPROVED,2027-02-13,True,3,False,False,Jason Wilkinson,jason.wilkinson@poole-walton.com,507-552-2459,4903256.16,10,2021-06-09,2024-10-08
VND-000110,V00110,Porter LLC,"May, Johnson and Stokes Inc.",MANUFACTURER,OIL_GAS,USA,Louisiana,Colinshire,KT13 6BN,925 Eric Spring Suite 799,,REG-US-34544318,VAT551234047989788,TID-529765405,ABN AMRO,US535561100225579415,ABNXUSXXX,90,491708.87,3.9,LOW,APPROVED,2028-06-11,False,5,False,False,Raymond Hunter,raymond.hunter@lord-mason.org,264.862.2517,2302372.33,49,2020-02-13,2023-07-11
VND-000111,V00111,"Bennett, Archer and Davies",Jones Group Ltd.,LABOUR_CONTRACTOR,CIVIL,Australia,Queensland,South Donnachester,HS3 5ZA,97 Chloe Cape,,REG-AU-80439867,VAT937247041323787,TID-719172154,Barclays,AU112965902771670145,BARCAUXXX,60,1389556.65,1.1,BLACKLISTED,REJECTED,2023-10-03,True,4,False,False,Karen Gonzalez,karen.gonzalez@bradshaw.net,652.211.0392,983400.82,26,2021-05-03,2023-04-04
VND-000112,V00112,Jackson-Campbell,Aguilar-Alvarado Inc.,SUPPLIER,POWER,USA,Florida,West Barbarafort,W0 6LQ,6368 Rebecca Oval,,REG-US-96344588,VAT554048388900026,TID-977357994,Bank of America,US800028772175354083,BANKUSXXX,60,425325.17,3.9,MEDIUM,APPROVED,2028-11-09,False,4,False,False,Patrick Lewis,patrick.lewis@jones.co.uk,(638)778-0038,1540226.89,33,2017-08-20,2022-06-11
VND-000113,V00113,"Avery, Perez and Peterson","Scott, Hughes and Cooke Inc.",SUPPLIER,CIVIL,USA,Florida,Morristown,CR1Y 8ZJ,264 Patterson Curve,,REG-US-98203489,VAT906046662713115,TID-585903027,Citibank,US709948837550375899,CITIUSXXX,45,967718.44,4.3,LOW,APPROVED,2027-07-12,True,3,False,False,Edward Evans,edward.evans@turner.com,+1-729-383-2482x6292,5308762.43,5,2016-04-12,2022-07-19
VND-000114,V00114,Johnson PLC,Marsh Inc Ltd.,SUPPLIER,OIL_GAS,Australia,Queensland,West Mary,L9D 0QD,975 Charlotte Overpass,,REG-AU-89096676,VAT667678524253075,TID-244564312,ABN AMRO,AU949331637351609177,ABNXAUXXX,60,1420822.41,2.7,HIGH,CONDITIONAL,2022-12-22,False,4,False,False,Pamela Beard,pamela.beard@stokes-morris.co.uk,+44(0)1154960233,2051049.86,8,2020-08-05,2022-01-09
VND-000115,V00115,Jenkins Group,"Rose, Murphy and Smith GmbH",MANUFACTURER,POWER,Germany,North Rhine-Westphalia,Durantown,PO99 8ET,8 Robinson Canyon,Studio 03,REG-DE-83525272,VAT453432260531309,TID-864369269,Deutsche Bank,DE998669346547226984,DEUTDEXXX,60,390096.71,4.0,MEDIUM,APPROVED,2027-05-30,True,4,False,False,Ms Hollie Scott,ms.hollie.scott@thompson.org,(0151) 4960644,2951007.99,18,2021-03-17,2023-03-22
VND-000116,V00116,Garza-Marquez,Gutierrez-Hayes Ltd.,LABOUR_CONTRACTOR,MULTI,India,Gujarat,South Billy,60097,2111 Walters Corner Suite 892,,REG-IN-48468887,VAT382109272042287,TID-257226287,Barclays,IN309968460810620034,BARCINXXX,30,540343.4,3.4,MEDIUM,APPROVED,2027-06-05,True,3,False,False,Stephanie Ford,stephanie.ford@wood.com,+441914960602,4085056.71,39,2015-09-12,2023-08-28
